itemId,itemType,userItemId,itemName,parentItemId,parentPresent
843f3b3e-68a6-48be-aa2f-c64ad76a6420,Activity,CS-STL-K-1000,Structural Steel - Area K - Columns,d97c9a82-c47f-4a80-a3ca-04d1ef568769,yes
852c5e81-b047-40c4-8f59-1df66f62b379,Activity,BUD-1030,60% Budget Exercise - Owner's Review & Approval,43e7d33e-89ae-4d42-ac5f-5d7ccc8a6c15,yes
859e331b-31b2-4c27-ab8d-f75b2983a948,Activity,CS-STL-Q-1000,Structural Steel - Area Q - Columns,66db9d0b-b722-415c-a072-2b348678df93,yes
862174b5-894a-4b2f-a32a-7ac620564262,Activity,MI-CON-1060,MYD 1  - Foundations Complete,740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
866c7f02-9852-4e1c-83f2-823e60ea00f3,Activity,CS-ROOF-B-1010,Roofing - Area B - Intermediate Ply,1dcb7bb9-49b4-440a-88d9-1bd51281db9b,yes
871acffc-0737-4c86-a66f-33ab37012449,Activity,CS-ROOF-D-1010,Roofing - Area D - Intermediate Ply,8bacffc5-fc9f-4fb7-9d65-c44ea30117c0,yes
8725e477-71e6-4c75-8597-ea6a48dfbca8,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.6.1.2.4.6.12,Area L,13023c24-2aca-4b2a-bf18-79fa4be7c76f,yes
875ce5a8-b074-4143-a137-9d9d1fdb3b1d,Activity,CS-ROOF-Q-1010,Roofing - Area Q - Intermediate Ply,c1c05231-0682-4495-8413-9db558e24339,yes
8801b2f2-cd67-47fe-aa78-396e28597730,Activity,CS-PAD-Q-1080,Building Pad - Zone 10 Install Piers,55afbaed-6727-42f3-aa79-252a59f29312,yes
882775c5-c2c9-4b12-b448-cdecfb2315ff,Activity,CS-ROOF-M-1030,Roofing - Area M - Coping,1a66f3e2-2b16-4aba-9180-0b66232179cb,yes
882a60c6-aa7a-4ee1-ae4e-6e0a503365c6,Activity,CS-PAD-R-1070,Building Pad Concrete - Area R - Slab on Grade,8897f32c-9d3a-44e4-b3a9-98e382060836,yes
8897f32c-9d3a-44e4-b3a9-98e382060836,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.6.1.2.4.6.18,Area R,13023c24-2aca-4b2a-bf18-79fa4be7c76f,yes
88aefe91-8a71-422f-8fa5-a6d124097e20,Activity,OFCI-EHSE-1000,Delivery of E-Houses - MYD1 (1nr.),7b1b9598-6438-4cb0-bf26-89217ee157ac,yes
89bc5ef4-ff77-417b-b44e-01c3a66da21b,Activity,MI-CON-1230,Site Lighting Complete,4570a7c0-5fbe-45ac-8536-1050ddb23cfc,yes
89d7be22-2b95-4515-8031-72d56567ee56,Activity,OFCI-CDU-3000,Delivery of CDUs - #1 - 24 (24nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
8b582483-ddab-4d55-9df6-f58beec289b7,Activity,CS-PNT-1070,Precast Wall - Paint and Finish - Area N - Paint & Finish to Precast Walls,183a84d7-0382-469e-bb68-83350744017b,yes
8b69bdd5-1381-4549-9134-624184a87a22,Activity,CS-ROOF-O-1020,Roofing - Area O - Composite Insulation,bcac896e-30eb-42d6-8e6a-4a48bf7b15c4,yes
8bacffc5-fc9f-4fb7-9d65-c44ea30117c0,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.4,Area D,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
8bb02620-de80-4755-9673-8d842797b0b7,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.6.1.2.6.7,Area F,0194d2ec-7c1a-439d-9328-06dd55d7c06d,yes
8d167210-7bb8-44a3-a142-22fde105d230,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.6.1.2.6.18,Area Q,0194d2ec-7c1a-439d-9328-06dd55d7c06d,yes
8dec0cd2-1cff-49c9-b120-bfa2bfa39e15,Activity,CS-PAD-J-1060,Building Pad Concrete - Area J - Grade Beams,7678b893-3216-4489-a5fe-0bec0b080005,yes
8dec4fe7-9da7-43f3-9a97-909a6e6d884d,Activity,MI-DES-1090,60% Page Turn Review,386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
8e0fe0c3-937b-4036-a1f5-66dffc6bff79,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.1.2.4.3.7.4,3B & 3R,6ec7e649-67bb-43a7-aa0d-952050ac61b1,yes
8e147f79-a5f0-430c-a345-3b06a48603e7,Activity,CS-ROOF-C-1020,Roofing - Area C - Composite Insulation,d813a228-5b47-4d2e-b6a6-6219c41599d3,yes
8e22246e-05f2-4b74-9fda-8b7ea431afaf,Activity,CS-PAD-D-1070,Building Pad Concrete - Area D - Slab on Grade,48b4a08f-db47-4218-8efa-93c66e82d6b7,yes
8e26bd0f-a4cd-4be7-924e-3b193640c564,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.18,Area R,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
8e621d26-5226-4fef-b76f-a56958a843e3,Activity,CS-SEAL-1110,Joint Sealant - Precast Walls - Area M - Joint Sealant to Precast Walls,fd1608f8-4077-43c9-8820-f4ba41cb59a1,yes
8e76a32d-7e6e-4685-961f-a4714e5cf12d,Activity,CS-PAD-M-1000,Building Pad - Zone 4 Sitework (Pad Cut & Moisture Conditioning),5903bfb6-fcc3-4d38-8356-a38b917cff99,yes
8eabbc21-ba56-48f7-9109-092d729bfea5,Activity,CS-PAD-M-1070,Building Pad Concrete - Area M - Slab on Grade,4bb0259c-2d0a-4007-9b49-f5a55bd46e33,yes
8f83fc09-c24b-4e65-bbd1-40fbfd563152,Activity,CS-STL-I-1010,Structural Steel - Area I - Braced Frames,77525ed7-d3fb-4bd0-a440-55478d9bf246,yes
90a57fc5-8b6f-443d-a2a3-7299fa53f1d5,Activity,OFCI-CDU-1010,Delivery of CDUs - #21 - 40 (20nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
90ac29f3-5036-4508-a122-70a15606a78c,Activity,CS-STL-E-1020,Structural Steel - Area E - Roof Framing,13c06bce-63e6-4a01-86db-2dcf7c46cd03,yes
90b6b6df-7519-4511-b4fe-4df138e02cc9,Activity,OFCI-CHI-1130,Delivery of Air Cooled Chiller - #66 - 70 (5.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
911b2eee-50fd-42c3-b992-8328cd26c53e,Activity,MI-DES-1150,90% Page Turn Review,386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
91428734-5328-4bd4-ba58-1d7358d076fb,Activity,CS-PCST-A-1010,Precast Concrete - Area A - Grout & Patch,48135af5-99c9-4b9d-90be-205a8198d4ca,yes
915f3d08-38bc-44ad-bd4b-b742d0d2ade0,Activity,CS-DOOR-W-1030,Exterior Doors - West - Install Storefront Window System - 1nr.,309b7b5a-0d28-495f-b6e8-5f88af415abf,yes
91f31b3c-11ca-43a5-8290-315fbc219988,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.3.1.2.3.18,"Zone 6 (MYD1, EYD1)",428f8f37-2485-4f9e-8a22-5f829920002b,yes
9375e6ba-dabe-412d-90be-f3833d899972,Activity,CS-PRE-1040,Preliminary Activities - Installation Site Fencing and Barriers,a5585c36-1c0a-4d29-987a-9364dfc0c7b1,yes
9426f683-4d79-498c-8855-b6629ba35205,Activity,CS-STL-H-1000,Structural Steel - Area H - Columns,daf64ff3-884c-4861-b1d1-4afe651fa933,yes
944cb761-d6fe-4539-b35c-ccefd6d18156,Activity,CS-PAD-E-1040,Building Pad - Zone 2 Underslab Utilities - Dry,1cb66fd6-2989-4d9a-97c0-9abf5695077a,yes
94a282b9-71c9-4039-bb2c-1404a0952255,Activity,BUD-1050,90% Pricing - Owner's Review & Approval (C&S),43e7d33e-89ae-4d42-ac5f-5d7ccc8a6c15,yes
94c0920f-b715-43d6-aa9e-480d682cb2e3,Activity,CS-ROOF-K-1020,Roofing - Area K - Composite Insulation,362028f0-8280-4d09-b7b7-79149535f0e4,yes
95756cce-7a8f-4e08-94ab-bc2bbbdda47d,Activity,CS-DOOR-S-1030,Exterior Doors - South - Install Final Doors - 10nr.,51eb05ce-e4dc-40fe-ae45-2394e03f6524,yes
9612e61c-89e3-482d-b62d-b7d5cfd7dbc2,Activity,CS-PAD-L-1060,Building Pad Concrete - Area L - Grade Beams,8725e477-71e6-4c75-8597-ea6a48dfbca8,yes
96c08b0a-0dba-4324-98a2-d39c6c6bbc4a,Activity,CS-STL-H-1020,Structural Steel - Area H - Roof Framing,daf64ff3-884c-4861-b1d1-4afe651fa933,yes
96fc3341-615f-4e41-8345-80790bbd1070,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.6.1.2.4.6.2,Area B,13023c24-2aca-4b2a-bf18-79fa4be7c76f,yes
9753fa94-1c9e-46a8-963e-9e71eb706b3c,Activity,CS-ROOF-K-1010,Roofing - Area K - Intermediate Ply,362028f0-8280-4d09-b7b7-79149535f0e4,yes
978abc9b-bec4-444b-bef5-24fa7ac782b8,Activity,CS-DOOR-E-1010,Exterior Doors - East - Install Temp Doors - 4nr.,69249ff3-7d08-467f-ba8d-a8f591fdc89b,yes
98d5a5ad-1ed3-4aef-be79-4ebc5261e2eb,Activity,CS-STL-B-1010,Structural Steel - Area B - Braced Frames,58251d70-895d-439e-94d9-c3c5234f0799,yes
9925a890-3425-49a9-8a42-7c2f94d6f5c6,Activity,CS-STL-P-1000,Structural Steel - Area P - Columns,9a7d7342-8cdf-4d4e-845d-57372208b316,yes
99899f5e-32de-435f-a4aa-0c727e4e8e02,Activity,CFCI-PRCST-1000,Precast Procurement,5f6320ae-2e02-40fb-aaac-f123312030f7,yes
99c4b4fd-8f58-40c2-b455-8657c8fe96bd,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.1.2.4.1.1,Sanitary,434a0d7b-d608-47f0-9954-6bcf47478658,yes
99e4f5f4-cf1e-4369-8dec-a7ce3009b4d6,Activity,OFCI-CDU-1000,Delivery of CDUs - #1 - 20 (20nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
9a0888a5-6798-40ed-b5b4-6cb085e8e335,Activity,BUD-1090,90% Pricing - Owner's Review & Approval (TFO),43e7d33e-89ae-4d42-ac5f-5d7ccc8a6c15,yes
9a2a1694-b70a-4174-8252-e6d164e53456,Activity,CS-STL-O-1010,Structural Steel - Area O - Braced Frames,7f853545-2489-48f8-88bb-4d1f2661726f,yes
9a7d7342-8cdf-4d4e-845d-57372208b316,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.5.1.2.5.17,Area P,de505be5-3a40-4235-bc55-0896500b7460,yes
9af75a4d-db09-40b3-97fe-17501599ba1a,Activity,OFCI-CDU-1050,Delivery of CDUs - #97 - 112 (16nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
9b52a5ca-39eb-4e9a-9299-7d7fdcdc2665,Activity,OFCI-HAC-1030,Delivery of HAC System - SH4 (1nr.),e248ea36-4232-4689-856f-1476b1d1c036,yes
9c272f2f-6cff-478a-bf38-e40e1dbccd4d,Activity,CS-STL-I-1000,Structural Steel - Area I - Columns,77525ed7-d3fb-4bd0-a440-55478d9bf246,yes
9e1d7d6b-0024-46a7-96ea-eb4de85c0be8,Activity,CS-PNT-1020,Precast Wall - Paint and Finish - Area I - Paint & Finish to Precast Walls,183a84d7-0382-469e-bb68-83350744017b,yes
9ebdf44a-d6eb-4b5d-b38f-b0bbf0e11938,Activity,CS-PNT-1030,Precast Wall - Paint and Finish - Area J - Paint & Finish to Precast Walls,183a84d7-0382-469e-bb68-83350744017b,yes
9edd0140-a799-48b6-bcdd-91cb254364d0,Activity,MI-CON-1370,Substation AUS301 Phase 3 Complete (By Owner),0bb6d51f-e81e-44f2-937f-0caed0b53dbf,yes
9eef02f3-ed7e-42b5-8909-c228d1fc5d97,Activity,CS-STL-B-1000,Structural Steel - Area B - Columns,58251d70-895d-439e-94d9-c3c5234f0799,yes
9efc05e6-158e-4def-b9bc-64fc705b175c,Activity,OFCI-CDU-2010,Delivery of CDUs - #25 - 48 (24nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
9f5d3775-5c4f-49fe-a6bb-801266e63221,Activity,OFCI-GEN-1010,Delivery of 480V IT Gens (10nr.),7b359369-441c-4e80-8351-0f5ccc5f20e5,yes
9f77cd44-ef93-4ab0-9889-74ef440505b8,Activity,CS-PCST-F-1010,Precast Concrete - Area F - Grout & Patch,8bb02620-de80-4755-9673-8d842797b0b7,yes
9f8b3d6a-c3c6-4acd-a070-38f9838b2d50,Activity,MI-CON-1050,Sitework Complete,740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
9fdd07d7-0035-4979-ab59-a5d4523d7fcd,Activity,CS-PAD-M-1060,Building Pad Concrete - Area M - Grade Beams,4bb0259c-2d0a-4007-9b49-f5a55bd46e33,yes
a023efc0-ec19-4a98-9d25-581b013cb009,Activity,CS-PAD-K-1160,Building Pad - Zone 4 Import Select Fill/Compaction,5903bfb6-fcc3-4d38-8356-a38b917cff99,yes
a023fc32-f8da-4922-8dbd-8659971d3bcf,Activity,CS-STL-A-1030,Structural Steel - Area A - Install Stairs,008c755e-e2e6-4a3e-bb50-9f78b85c17cc,yes
a0866f57-c3ed-4b4a-be58-6dfa2ebd78e4,Activity,CS-PNT-1060,Precast Wall - Paint and Finish - Area M - Paint & Finish to Precast Walls,183a84d7-0382-469e-bb68-83350744017b,yes
a08def4a-c71e-43f5-b5bd-295bf78bb2e7,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.5.1.2.5.5,Area D,de505be5-3a40-4235-bc55-0896500b7460,yes
a1312cb7-6257-4c4e-988f-4cfd6b21b076,Activity,CS-ROOF-Q-1020,Roofing - Area Q - Composite Insulation,c1c05231-0682-4495-8413-9db558e24339,yes
a2964256-f69b-4b48-b7a8-b02cfb5b453a,Activity,CS-ROOF-Q-1030,Roofing - Area Q - Coping,c1c05231-0682-4495-8413-9db558e24339,yes
a33c676a-924b-4e70-a343-e9615503fc42,Activity,CS-PAD-I-1060,Building Pad Concrete - Area I - Grade Beams,5ae03ebc-ce23-4679-8077-533747a024a3,yes
a3b1a38b-604c-4ef4-9d60-7e1740af4a79,Activity,CS-ROOF-J-1020,Roofing - Area J - Composite Insulation,250f0c33-bea5-4dab-ac25-e2c78692b6fc,yes
a3eef9bd-1792-4b1c-a339-19126b952655,Activity,CS-PAD-D-1040,Building Pad - Zone 1 Underslab Utilities - Dry,45675c9d-a204-4a0f-8b4b-f6268a892144,yes
a40333b0-b213-4db2-bb75-cae445735d59,Activity,CS-ROOF-G-1010,Roofing - Area G - Intermediate Ply,b8874d2c-dc1d-4767-96dc-a2fac054f0a1,yes
a49e0898-728a-4fe4-9a76-c3e7abdb616f,Activity,CS-PAD-Q-1120,Building Pad - Zone 9 Install Piers,4c4c111e-6be8-40dc-aa5c-81c867cb0648,yes
a4ff585b-6630-498f-b1fb-c866db13b0e6,Activity,CS-ROOF-L-1030,Roofing - Area L - Coping,470dc016-5c04-4cf4-98d3-a13412641d71,yes
a52b3b7f-3b5b-4196-9667-a34a8ec2de3b,Activity,CIV-SAN-1020,Sanitary Connection,99c4b4fd-8f58-40c2-b455-8657c8fe96bd,yes
a5585c36-1c0a-4d29-987a-9364dfc0c7b1,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.1,Preliminary Activities,a673c5f2-f51f-4dbd-a7aa-cd5218b12ab5,NO
a57d9067-8701-4fc1-8e11-26fc71101887,Activity,CS-PCST-N-1010,Precast Concrete - Area N - Grout & Patch,1db7bd79-114d-4b04-a98d-b82f3e16a519,yes
a58cc2b1-aa7c-4826-b572-a7cb9e52fff5,Activity,CS-ROOF-K-1000,Roofing - Area K - Vapor Retarder,362028f0-8280-4d09-b7b7-79149535f0e4,yes
a7166871-dd41-422d-8cf5-2e70172e603d,Activity,MI-CON-1170,Server Hall 7 - 24MW Turnover Date (15-Jul-2028),585e25c1-a953-43a4-8ab7-b61f53df89ba,yes
a74b893f-7883-4ec5-9dfa-0dab453a9c10,Activity,OFCI-GEN-1060,Delivery of 480V IT Gens (10nr.),7b359369-441c-4e80-8351-0f5ccc5f20e5,yes
a7804f80-8773-4657-8d66-bd96980710ad,Activity,OFCI-TRA-1010,Delivery of IT Transformers - EYD2 (40nr.),298cf454-4aec-42ea-a32b-3cee857acbbf,yes
a825cada-7fca-4332-bf0c-7d1f23498eaa,Activity,CS-PAD-N-1060,Building Pad Concrete - Area N - Grade Beams,2ad0e93e-4c6e-4046-8395-0d69e8896377,yes
a88187e1-e6b1-480a-9362-a5e9a3e438fb,Activity,CS-PAD-I-1070,Building Pad Concrete - Area I - Slab on Grade,5ae03ebc-ce23-4679-8077-533747a024a3,yes
a8a21803-080d-49f1-a105-f67e252915b6,Activity,CIV-MV-1060,Medium Voltage - Install Ductbanks - 2B & 2R (600ft per line),cded7575-8ede-41c3-8e4b-dbe76d07c4fb,yes
a8da11bd-c5b1-46c8-af30-759bedeec9d3,Activity,CIV-LV-1010,Low Voltage Vaults /Fiber Line - Install Telecom Line 1 (4700ft),e585e4c0-3a13-45e2-9199-faec7c13be0b,yes
a9b7d228-55c1-470f-a795-3c64de96e252,Activity,CS-STL-A-1020,Structural Steel - Area A - Roof Framing,008c755e-e2e6-4a3e-bb50-9f78b85c17cc,yes
aa07f35e-cbac-444a-b1e2-cb18ef988a6f,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.1.2.4.3,Dry Utilities,10b7613d-2646-4ca7-ba23-6d097a9485d9,yes
aa786885-6a95-49bf-8046-5ecacc46aa2f,Activity,CS-STL-G-1020,Structural Steel - Area G - Roof Framing,b470a427-1b8c-41a1-a119-ecf28de02760,yes
aaf0fe26-01b5-4473-9b4a-d822c19ac301,Activity,CS-ROOF-D-1020,Roofing - Area D - Composite Insulation,8bacffc5-fc9f-4fb7-9d65-c44ea30117c0,yes
ab29f1a1-e07e-45e9-9d24-1e663a78cda2,Activity,MI-CON-1110,EYD 3 - Foundations Complete,740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
ab50e3c2-eeec-4ef4-b3e4-d704240d6b2b,Activity,PER-1010,Deep Foundations Permit,2f6bb2d9-b1b4-4e68-8c74-fb2ccfe24e94,yes
abaca468-4a35-45b8-8697-4e8fe7386530,Activity,CS-PAD-Q-1000,Building Pad - Zone 5 Sitework (Pad Cut & Moisture Conditioning),ea8c6245-c4c4-4cc5-99ee-e2caf537592e,yes
ac244d76-b3da-487d-919e-30990b689c60,Activity,MI-DES-1000,"30% Core & Shell (Civil, Shell, Building Power)",386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
ac918e7b-f5f8-4613-8ce3-abca2a0d06c2,Activity,CS-STL-E-1010,Structural Steel - Area E - Braced Frames,13c06bce-63e6-4a01-86db-2dcf7c46cd03,yes
ad41a8eb-4d05-486c-a39f-0134373003e3,Activity,CS-STL-B-1020,Structural Steel - Area B - Roof Framing,58251d70-895d-439e-94d9-c3c5234f0799,yes
ad54fd71-c596-48eb-a5ee-aa83fa0960f8,Activity,CS-ROOF-I-1010,Roofing - Area I - Intermediate Ply,edffb33d-402b-43d3-ad74-e7e1619ed937,yes
ada473bb-90f2-43f6-9203-6ffcb147960f,Activity,CS-PAD-B-1070,Building Pad Concrete - Area B - Slab on Grade,96fc3341-615f-4e41-8345-80790bbd1070,yes
adf48793-0eca-49a1-8977-d01d10ac43aa,Activity,CS-DOOR-S-1010,Exterior Doors - South - Install Temp Doors - 4nr.,4f792bb5-4e22-4963-ac6e-471b2e9e9879,yes
af03d1d3-7c51-4686-a5d9-c4bab91f2430,Activity,MI-DES-1120,"90% TI Design (MEP, Interior Buildout)",386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
af317194-d821-4864-9fd5-f51008d98f87,Activity,OFCI-CDU-3020,Delivery of CDUs - #49 - 72 (24nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
afaa367e-045e-4ae3-867c-3d2451fc03af,Activity,CS-PCST-B-1000,Precast Concrete - Area B - Set Panels,5ddf4b79-0537-4130-aaa8-8a8ba3620f01,yes
afec446e-98e3-4992-8bcc-8584e5aaf6c1,Activity,PER-1020,Site Utilities Permit,2f6bb2d9-b1b4-4e68-8c74-fb2ccfe24e94,yes
b1217545-d6a2-4403-8105-ab6fde135a4f,Activity,CS-ROOF-M-1020,Roofing - Area M - Composite Insulation,1a66f3e2-2b16-4aba-9180-0b66232179cb,yes
b153546b-6998-4e08-bde8-74cb955dd368,Activity,CS-ROOF-A-1030,Roofing - Area A - Coping,704cf504-85fa-468a-ae3c-a94c52d981fa,yes
b17a97bd-8b4c-4e43-ba41-676007cde940,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.14,Area N,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
b1893d94-d474-49e2-bf29-c4869c472611,Activity,PER-1000,Early Grading Permit,2f6bb2d9-b1b4-4e68-8c74-fb2ccfe24e94,yes
b1cd63c1-8ac4-4b90-8c4c-f282aa16cd83,Activity,MI-1120,Roofing,d286d4c8-6907-4b1d-bead-982fb5383832,yes
b2984cf9-a8bb-4e0a-9b28-92789dca06da,Activity,CS-PCST-I-1000,Precast Concrete - Area I - Set Panels,0e25410d-0241-44ba-ad28-d8ab3c7af9d9,yes
b3e6475e-fc87-4aa6-95b0-316f958df976,Activity,OFCI-CHI-1030,Delivery of Air Cooled Chiller - #16 - 20 (5.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
b470a427-1b8c-41a1-a119-ecf28de02760,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.5.1.2.5.8,Area G,de505be5-3a40-4235-bc55-0896500b7460,yes
b4a7f11e-f99a-405c-9fb9-a8d986b696c3,Activity,CS-STL-N-1020,Structural Steel - Area N - Roof Framing,18a29868-132a-4f8b-8261-cf88ac79cef5,yes
b645e109-2462-4eae-9703-d7b08e382a74,Activity,CIV-MV-1070,Medium Voltage - Pull Wire and Terminate - 2B & 2R (600ft per line),cded7575-8ede-41c3-8e4b-dbe76d07c4fb,yes
b6601331-f641-4500-85e6-fec7a7e487d8,Activity,MI-CON-1350,Substation AUS301 Phase 2 Complete (By Owner),0bb6d51f-e81e-44f2-937f-0caed0b53dbf,yes
b6d5f08f-b34d-48dd-8499-cdecb9399aca,Activity,CS-PAD-Q-1050,Building Pad - Zone 5 Underslab Utilities - Wet,ea8c6245-c4c4-4cc5-99ee-e2caf537592e,yes
b7b9111f-5af3-40ad-b325-ca785288e6e1,Activity,CS-PCST-D-1010,Precast Concrete - Area D - Grout & Patch,bf9863f4-a7a1-4510-83f0-b8180e203a7d,yes
b7decd29-f9ad-4b69-886a-8fd5c267515a,Activity,CS-DOOR-W-1020,Exterior Doors - West - Install Roll Up Doors - 5nr.,309b7b5a-0d28-495f-b6e8-5f88af415abf,yes
b8262517-5ade-4796-99c4-fc0f6fbd92a3,Activity,CS-ROOF-B-1020,Roofing - Area B - Composite Insulation,1dcb7bb9-49b4-440a-88d9-1bd51281db9b,yes
b8874d2c-dc1d-4767-96dc-a2fac054f0a1,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.7,Area G,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
b8e4e2b8-32a5-40eb-8487-fe8eb127fb05,Activity,CS-SEAL-1130,Joint Sealant - Precast Walls - Area N - Joint Sealant to Precast Walls,fd1608f8-4077-43c9-8820-f4ba41cb59a1,yes
b98ac54f-f145-4be8-9bde-9a951e151384,Activity,CS-STL-L-1020,Structural Steel - Area L - Roof Framing,2a83af4f-3c00-428f-b207-aa3b096efbf4,yes
b9ac3e49-4473-4be6-9c54-b8b8fca4f5f0,Activity,MI-CON-1010,Site Access & Roadways Ready,740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
b9cbe143-3c10-462d-9c53-da10db0272fa,Activity,CS-SEAL-1140,Joint Sealant - Precast Walls - Area O - Joint Sealant to Precast Walls,fd1608f8-4077-43c9-8820-f4ba41cb59a1,yes
ba48c597-e791-4f41-a9cb-0941d9a8f6ed,Activity,BUD-1110,100% Final GMP Pricing - Owner's Review & Approval (C&S),43e7d33e-89ae-4d42-ac5f-5d7ccc8a6c15,yes
ba584ab5-cf58-462d-93e5-af454bbb67a4,Activity,CS-DOOR-E-1030,Exterior Doors - East - Install Roll Up Doors - 4nr.,69249ff3-7d08-467f-ba8d-a8f591fdc89b,yes
ba96a7dc-3575-48c6-b72c-62f551a67014,Activity,MI-CON-1290,Building Dry In - Server Hall 1 (Areas E - F),740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
bbc3e5b3-52c3-43f8-b448-9e68a3e4fb6d,Activity,CS-STL-I-1020,Structural Steel - Area I - Roof Framing,77525ed7-d3fb-4bd0-a440-55478d9bf246,yes
bc0dc133-6766-4230-b21a-e2c38a0ac9ba,Activity,OFCI-CDU-2020,Delivery of CDUs - #49 - 72 (24nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
bc26484c-64f1-4ef8-9479-76f21157f060,Activity,CS-STL-F-1000,Structural Steel - Area F - Columns,26fe5eca-0594-4003-ae29-92ff710e61b2,yes
bc6f6fdb-8cb2-41b7-afd4-6b898d0eea4c,Activity,CS-PAD-D-1080,Building Pad - Zone 1 Mobilization & Pier Layout,45675c9d-a204-4a0f-8b4b-f6268a892144,yes
bcac6092-340b-44df-99b3-6ca7515c36c3,Activity,CS-ROOF-N-1020,Roofing - Area N - Composite Insulation,b17a97bd-8b4c-4e43-ba41-676007cde940,yes
bcac896e-30eb-42d6-8e6a-4a48bf7b15c4,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.15,Area O,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
bccf549b-38d4-4058-8114-a4dd8f0b6cdb,Activity,OFCI-CHI-1050,Delivery of Air Cooled Chiller - #26 - 30 (5.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
bd1b65ab-bc21-4f34-8f61-e9dc6330f64a,Activity,OFCI-FCA-1040,Delivery of FCAs - #97 - 112 (16nr.),1e01a591-6129-485a-a553-0c62d7df6bae,yes
bd3b2eae-ad8a-4b59-a9fc-cd8a8e0af9ce,Activity,MI-CON-1220,Storm Basin Complete,4570a7c0-5fbe-45ac-8536-1050ddb23cfc,yes
bd866288-3aa7-4dc3-9619-01ff30d50817,Activity,CIV-STORM-1030,Storm Line - Install Storm Drain Line B - North & East,4c42ea37-db6a-4569-ba04-6135fb15c25e,yes
bdf909fb-d766-48c8-a480-8d5d7f423367,Activity,CS-PAD-M3B-1000,"Building Pad - Zone 10 Sitework (Pad Cut, Moisture Conditioning & Import Select Fill/Compaction)",55afbaed-6727-42f3-aa79-252a59f29312,yes
be2ba5d1-d87c-4024-8f7e-8ebff0a48c02,Activity,MI-1200,Fences & Gates,29c31110-1c33-41c1-95a6-ab64432d594d,yes
be5c2db1-c64c-48fe-bff8-010664b10ab9,Activity,CS-PAD-M1-1000,"Building Pad - Zone 7 Sitework (Pad Cut, Moisture Conditioning & Import Select Fill/Compaction)",faa18795-b25a-4d86-998a-b0a055c6c5f3,yes
bee7aff0-3180-4d50-8a6e-c0a73cd3b3e7,Activity,CS-PCST-Q-1000,Precast Concrete - Area Q - Set Panels,8d167210-7bb8-44a3-a142-22fde105d230,yes
befdaec1-eeae-4092-ba92-85e5fc38972a,Activity,MI-DES-1010,"30% TI Design (MEP, Interior Buildout)",386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
bf9863f4-a7a1-4510-83f0-b8180e203a7d,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.6.1.2.6.5,Area D,0194d2ec-7c1a-439d-9328-06dd55d7c06d,yes
